id,Var.1,week,value,year,mxtemp,mntemp,rain,soilmstre,relhum,mntemp_lag0,mntemp_lag1,mntemp_lag2,mntemp_lag3,mntemp_lag4,mntemp_lag5,mntemp_lag6,mntemp_lag7,mntemp_lag8,mntemp_lag9,rain_lag0,rain_lag1,rain_lag2,rain_lag3,rain_lag4,rain_lag5,rain_lag6,rain_lag7,rain_lag8,rain_lag9,mxtemp_lag0,mxtemp_lag1,mxtemp_lag2,mxtemp_lag3,mxtemp_lag4,mxtemp_lag5,mxtemp_lag6,mxtemp_lag7,mxtemp_lag8,mxtemp_lag9,soil_mstre_lag0,soil_mstre_lag1,soil_mstre_lag2,soil_mstre_lag3,soil_mstre_lag4,soil_mstre_lag5,soil_mstre_lag6,soil_mstre_lag7,soil_mstre_lag8,soil_mstre_lag9,rel_hum_lag0,rel_hum_lag1,rel_hum_lag2,rel_hum_lag3,rel_hum_lag4,rel_hum_lag5,rel_hum_lag6,rel_hum_lag7,rel_hum_lag8,rel_hum_lag9
352,X2016.39,40,0,2016,34.95749658,24.19761082,4.405607477,46.44788933,86.96047861,24.19761082,23.22297697,23.63657103,23.63374171,23.99579715,24.68478576,25.01961742,24.95714803,24.51212769,24.63154849,4.405607477,128.8074766,78.45794393,98.52523364,192.1766355,130.0915888,37.14579439,39.36448598,67.9728972,23.25046729,34.95749658,32.56396004,32.37507727,32.57036829,32.57673975,33.83739428,35.020617,35.43745074,33.84119906,35.10384654,46.44788933,60.88958659,54.42435001,48.15587922,60.70696998,52.59687118,47.13134574,49.06450052,49.75457616,51.73701901,86.96047861,93.45158496,93.57017387,90.55588153,95.27948724,92.07560286,87.88831686,88.2110802,90.15000706,85.71817674
353,X2016.40,41,0,2016,29.72819819,22.64887702,188.417757,59.2551378,95.23531956,22.64887702,24.19761082,23.22297697,23.63657103,23.63374171,23.99579715,24.68478576,25.01961742,24.95714803,24.51212769,188.417757,4.405607477,128.8074766,78.45794393,98.52523364,192.1766355,130.0915888,37.14579439,39.36448598,67.9728972,29.72819819,34.95749658,32.56396004,32.37507727,32.57036829,32.57673975,33.83739428,35.020617,35.43745074,33.84119906,59.2551378,46.44788933,60.88958659,54.42435001,48.15587922,60.70696998,52.59687118,47.13134574,49.06450052,49.75457616,95.23531956,86.96047861,93.45158496,93.57017387,90.55588153,95.27948724,92.07560286,87.88831686,88.2110802,90.15000706
354,X2016.41,42,0,2016,33.46622966,20.85041709,2.201869159,44.31588883,81.14566504,20.85041709,22.64887702,24.19761082,23.22297697,23.63657103,23.63374171,23.99579715,24.68478576,25.01961742,24.95714803,2.201869159,188.417757,4.405607477,128.8074766,78.45794393,98.52523364,192.1766355,130.0915888,37.14579439,39.36448598,33.46622966,29.72819819,34.95749658,32.56396004,32.37507727,32.57036829,32.57673975,33.83739428,35.020617,35.43745074,44.31588883,59.2551378,46.44788933,60.88958659,54.42435001,48.15587922,60.70696998,52.59687118,47.13134574,49.06450052,81.14566504,95.23531956,86.96047861,93.45158496,93.57017387,90.55588153,95.27948724,92.07560286,87.88831686,88.2110802
355,X2016.42,43,0,2016,32.11048246,19.44082303,0,34.64957309,80.74884488,19.44082303,20.85041709,22.64887702,24.19761082,23.22297697,23.63657103,23.63374171,23.99579715,24.68478576,25.01961742,0,2.201869159,188.417757,4.405607477,128.8074766,78.45794393,98.52523364,192.1766355,130.0915888,37.14579439,32.11048246,33.46622966,29.72819819,34.95749658,32.56396004,32.37507727,32.57036829,32.57673975,33.83739428,35.020617,34.64957309,44.31588883,59.2551378,46.44788933,60.88958659,54.42435001,48.15587922,60.70696998,52.59687118,47.13134574,80.74884488,81.14566504,95.23531956,86.96047861,93.45158496,93.57017387,90.55588153,95.27948724,92.07560286,87.88831686
356,X2016.43,44,0,2016,32.4893404,19.13906469,3.671962617,30.96361737,76.76652398,19.13906469,19.44082303,20.85041709,22.64887702,24.19761082,23.22297697,23.63657103,23.63374171,23.99579715,24.68478576,3.671962617,0,2.201869159,188.417757,4.405607477,128.8074766,78.45794393,98.52523364,192.1766355,130.0915888,32.4893404,32.11048246,33.46622966,29.72819819,34.95749658,32.56396004,32.37507727,32.57036829,32.57673975,33.83739428,30.96361737,34.64957309,44.31588883,59.2551378,46.44788933,60.88958659,54.42435001,48.15587922,60.70696998,52.59687118,76.76652398,80.74884488,81.14566504,95.23531956,86.96047861,93.45158496,93.57017387,90.55588153,95.27948724,92.07560286
357,X2016.44,45,0,2016,28.81242154,17.95169697,10.03831776,27.11023673,80.75690056,17.95169697,19.13906469,19.44082303,20.85041709,22.64887702,24.19761082,23.22297697,23.63657103,23.63374171,23.99579715,10.03831776,3.671962617,0,2.201869159,188.417757,4.405607477,128.8074766,78.45794393,98.52523364,192.1766355,28.81242154,32.4893404,32.11048246,33.46622966,29.72819819,34.95749658,32.56396004,32.37507727,32.57036829,32.57673975,27.11023673,30.96361737,34.64957309,44.31588883,59.2551378,46.44788933,60.88958659,54.42435001,48.15587922,60.70696998,80.75690056,76.76652398,80.74884488,81.14566504,95.23531956,86.96047861,93.45158496,93.57017387,90.55588153,95.27948724
358,X2016.45,46,0,2016,30.86804347,16.54556863,0.01588785,23.73151698,82.20301407,16.54556863,17.95169697,19.13906469,19.44082303,20.85041709,22.64887702,24.19761082,23.22297697,23.63657103,23.63374171,0.01588785,10.03831776,3.671962617,0,2.201869159,188.417757,4.405607477,128.8074766,78.45794393,98.52523364,30.86804347,28.81242154,32.4893404,32.11048246,33.46622966,29.72819819,34.95749658,32.56396004,32.37507727,32.57036829,23.73151698,27.11023673,30.96361737,34.64957309,44.31588883,59.2551378,46.44788933,60.88958659,54.42435001,48.15587922,82.20301407,80.75690056,76.76652398,80.74884488,81.14566504,95.23531956,86.96047861,93.45158496,93.57017387,90.55588153
359,X2016.46,47,0,2016,28.73158491,12.51754273,0,20.0825079,72.30893463,12.51754273,16.54556863,17.95169697,19.13906469,19.44082303,20.85041709,22.64887702,24.19761082,23.22297697,23.63657103,0,0.01588785,10.03831776,3.671962617,0,2.201869159,188.417757,4.405607477,128.8074766,78.45794393,28.73158491,30.86804347,28.81242154,32.4893404,32.11048246,33.46622966,29.72819819,34.95749658,32.56396004,32.37507727,20.0825079,23.73151698,27.11023673,30.96361737,34.64957309,44.31588883,59.2551378,46.44788933,60.88958659,54.42435001,72.30893463,82.20301407,80.75690056,76.76652398,80.74884488,81.14566504,95.23531956,86.96047861,93.45158496,93.57017387
360,X2016.47,48,0,2016,28.51404117,13.17414734,0.063551402,14.67216825,79.08288137,13.17414734,12.51754273,16.54556863,17.95169697,19.13906469,19.44082303,20.85041709,22.64887702,24.19761082,23.22297697,0.063551402,0,0.01588785,10.03831776,3.671962617,0,2.201869159,188.417757,4.405607477,128.8074766,28.51404117,28.73158491,30.86804347,28.81242154,32.4893404,32.11048246,33.46622966,29.72819819,34.95749658,32.56396004,14.67216825,20.0825079,23.73151698,27.11023673,30.96361737,34.64957309,44.31588883,59.2551378,46.44788933,60.88958659,79.08288137,72.30893463,82.20301407,80.75690056,76.76652398,80.74884488,81.14566504,95.23531956,86.96047861,93.45158496
361,X2016.48,49,0,2016,28.94265553,12.80091012,0.036448598,14.12656755,70.6256939,12.80091012,13.17414734,12.51754273,16.54556863,17.95169697,19.13906469,19.44082303,20.85041709,22.64887702,24.19761082,0.036448598,0.063551402,0,0.01588785,10.03831776,3.671962617,0,2.201869159,188.417757,4.405607477,28.94265553,28.51404117,28.73158491,30.86804347,28.81242154,32.4893404,32.11048246,33.46622966,29.72819819,34.95749658,14.12656755,14.67216825,20.0825079,23.73151698,27.11023673,30.96361737,34.64957309,44.31588883,59.2551378,46.44788933,70.6256939,79.08288137,72.30893463,82.20301407,80.75690056,76.76652398,80.74884488,81.14566504,95.23531956,86.96047861
362,X2016.49,50,0,2016,27.4144993,10.43910331,0,10.44653741,75.78622069,10.43910331,12.80091012,13.17414734,12.51754273,16.54556863,17.95169697,19.13906469,19.44082303,20.85041709,22.64887702,0,0.036448598,0.063551402,0,0.01588785,10.03831776,3.671962617,0,2.201869159,188.417757,27.4144993,28.94265553,28.51404117,28.73158491,30.86804347,28.81242154,32.4893404,32.11048246,33.46622966,29.72819819,10.44653741,14.12656755,14.67216825,20.0825079,23.73151698,27.11023673,30.96361737,34.64957309,44.31588883,59.2551378,75.78622069,70.6256939,79.08288137,72.30893463,82.20301407,80.75690056,76.76652398,80.74884488,81.14566504,95.23531956
363,X2016.50,51,0,2016,27.11087897,11.62752832,0.048598131,8.081870486,77.27653363,11.62752832,10.43910331,12.80091012,13.17414734,12.51754273,16.54556863,17.95169697,19.13906469,19.44082303,20.85041709,0.048598131,0,0.036448598,0.063551402,0,0.01588785,10.03831776,3.671962617,0,2.201869159,27.11087897,27.4144993,28.94265553,28.51404117,28.73158491,30.86804347,28.81242154,32.4893404,32.11048246,33.46622966,8.081870486,10.44653741,14.12656755,14.67216825,20.0825079,23.73151698,27.11023673,30.96361737,34.64957309,44.31588883,77.27653363,75.78622069,70.6256939,79.08288137,72.30893463,82.20301407,80.75690056,76.76652398,80.74884488,81.14566504
364,X2016.51,52,0,2016,22.4581586,11.39555522,5.84953271,9.757582979,80.50821408,11.39555522,11.62752832,10.43910331,12.80091012,13.17414734,12.51754273,16.54556863,17.95169697,19.13906469,19.44082303,5.84953271,0.048598131,0,0.036448598,0.063551402,0,0.01588785,10.03831776,3.671962617,0,22.4581586,27.11087897,27.4144993,28.94265553,28.51404117,28.73158491,30.86804347,28.81242154,32.4893404,32.11048246,9.757582979,8.081870486,10.44653741,14.12656755,14.67216825,20.0825079,23.73151698,27.11023673,30.96361737,34.64957309,80.50821408,77.27653363,75.78622069,70.6256939,79.08288137,72.30893463,82.20301407,80.75690056,76.76652398,80.74884488
365,X2017,1,0,2017,26.51857085,10.58446341,1.041121495,4.60311612,74.86152081,10.58446341,11.39555522,11.62752832,10.43910331,12.80091012,13.17414734,12.51754273,16.54556863,17.95169697,19.13906469,1.041121495,5.84953271,0.048598131,0,0.036448598,0.063551402,0,0.01588785,10.03831776,3.671962617,26.51857085,22.4581586,27.11087897,27.4144993,28.94265553,28.51404117,28.73158491,30.86804347,28.81242154,32.4893404,4.60311612,9.757582979,8.081870486,10.44653741,14.12656755,14.67216825,20.0825079,23.73151698,27.11023673,30.96361737,74.86152081,80.50821408,77.27653363,75.78622069,70.6256939,79.08288137,72.30893463,82.20301407,80.75690056,76.76652398
366,X2017.1,2,0,2017,24.5990784,8.959787657,3.761682243,2.077971061,80.40867348,8.959787657,10.58446341,11.39555522,11.62752832,10.43910331,12.80091012,13.17414734,12.51754273,16.54556863,17.95169697,3.761682243,1.041121495,5.84953271,0.048598131,0,0.036448598,0.063551402,0,0.01588785,10.03831776,24.5990784,26.51857085,22.4581586,27.11087897,27.4144993,28.94265553,28.51404117,28.73158491,30.86804347,28.81242154,2.077971061,4.60311612,9.757582979,8.081870486,10.44653741,14.12656755,14.67216825,20.0825079,23.73151698,27.11023673,80.40867348,74.86152081,80.50821408,77.27653363,75.78622069,70.6256939,79.08288137,72.30893463,82.20301407,80.75690056
367,X2017.2,3,0,2017,26.24392487,8.272587581,0,1.948506415,75.85167315,8.272587581,8.959787657,10.58446341,11.39555522,11.62752832,10.43910331,12.80091012,13.17414734,12.51754273,16.54556863,0,3.761682243,1.041121495,5.84953271,0.048598131,0,0.036448598,0.063551402,0,0.01588785,26.24392487,24.5990784,26.51857085,22.4581586,27.11087897,27.4144993,28.94265553,28.51404117,28.73158491,30.86804347,1.948506415,2.077971061,4.60311612,9.757582979,8.081870486,10.44653741,14.12656755,14.67216825,20.0825079,23.73151698,75.85167315,80.40867348,74.86152081,80.50821408,77.27653363,75.78622069,70.6256939,79.08288137,72.30893463,82.20301407
368,X2017.3,4,0,2017,27.77386364,10.22133831,0.027102804,2.216648393,71.96909198,10.22133831,8.272587581,8.959787657,10.58446341,11.39555522,11.62752832,10.43910331,12.80091012,13.17414734,12.51754273,0.027102804,0,3.761682243,1.041121495,5.84953271,0.048598131,0,0.036448598,0.063551402,0,27.77386364,26.24392487,24.5990784,26.51857085,22.4581586,27.11087897,27.4144993,28.94265553,28.51404117,28.73158491,2.216648393,1.948506415,2.077971061,4.60311612,9.757582979,8.081870486,10.44653741,14.12656755,14.67216825,20.0825079,71.96909198,75.85167315,80.40867348,74.86152081,80.50821408,77.27653363,75.78622069,70.6256939,79.08288137,72.30893463
369,X2017.4,5,0,2017,27.0057138,11.27539065,7.992523364,2.634721346,76.47861214,11.27539065,10.22133831,8.272587581,8.959787657,10.58446341,11.39555522,11.62752832,10.43910331,12.80091012,13.17414734,7.992523364,0.027102804,0,3.761682243,1.041121495,5.84953271,0.048598131,0,0.036448598,0.063551402,27.0057138,27.77386364,26.24392487,24.5990784,26.51857085,22.4581586,27.11087897,27.4144993,28.94265553,28.51404117,2.634721346,2.216648393,1.948506415,2.077971061,4.60311612,9.757582979,8.081870486,10.44653741,14.12656755,14.67216825,76.47861214,71.96909198,75.85167315,80.40867348,74.86152081,80.50821408,77.27653363,75.78622069,70.6256939,79.08288137
370,X2017.5,6,0,2017,27.64151436,11.87480915,8.15046729,2.354593888,83.66381207,11.87480915,11.27539065,10.22133831,8.272587581,8.959787657,10.58446341,11.39555522,11.62752832,10.43910331,12.80091012,8.15046729,7.992523364,0.027102804,0,3.761682243,1.041121495,5.84953271,0.048598131,0,0.036448598,27.64151436,27.0057138,27.77386364,26.24392487,24.5990784,26.51857085,22.4581586,27.11087897,27.4144993,28.94265553,2.354593888,2.634721346,2.216648393,1.948506415,2.077971061,4.60311612,9.757582979,8.081870486,10.44653741,14.12656755,83.66381207,76.47861214,71.96909198,75.85167315,80.40867348,74.86152081,80.50821408,77.27653363,75.78622069,70.6256939
371,X2017.6,7,0,2017,29.29544952,11.91708983,0.014018692,3.054946377,75.23385996,11.91708983,11.87480915,11.27539065,10.22133831,8.272587581,8.959787657,10.58446341,11.39555522,11.62752832,10.43910331,0.014018692,8.15046729,7.992523364,0.027102804,0,3.761682243,1.041121495,5.84953271,0.048598131,0,29.29544952,27.64151436,27.0057138,27.77386364,26.24392487,24.5990784,26.51857085,22.4581586,27.11087897,27.4144993,3.054946377,2.354593888,2.634721346,2.216648393,1.948506415,2.077971061,4.60311612,9.757582979,8.081870486,10.44653741,75.23385996,83.66381207,76.47861214,71.96909198,75.85167315,80.40867348,74.86152081,80.50821408,77.27653363,75.78622069
372,X2017.7,8,0,2017,26.07258936,14.71791345,66.67196262,8.02461738,89.04376716,14.71791345,11.91708983,11.87480915,11.27539065,10.22133831,8.272587581,8.959787657,10.58446341,11.39555522,11.62752832,66.67196262,0.014018692,8.15046729,7.992523364,0.027102804,0,3.761682243,1.041121495,5.84953271,0.048598131,26.07258936,29.29544952,27.64151436,27.0057138,27.77386364,26.24392487,24.5990784,26.51857085,22.4581586,27.11087897,8.02461738,3.054946377,2.354593888,2.634721346,2.216648393,1.948506415,2.077971061,4.60311612,9.757582979,8.081870486,89.04376716,75.23385996,83.66381207,76.47861214,71.96909198,75.85167315,80.40867348,74.86152081,80.50821408,77.27653363
373,X2017.8,9,0,2017,26.91556884,14.15014685,37.82616822,9.616371929,88.9110801,14.15014685,14.71791345,11.91708983,11.87480915,11.27539065,10.22133831,8.272587581,8.959787657,10.58446341,11.39555522,37.82616822,66.67196262,0.014018692,8.15046729,7.992523364,0.027102804,0,3.761682243,1.041121495,5.84953271,26.91556884,26.07258936,29.29544952,27.64151436,27.0057138,27.77386364,26.24392487,24.5990784,26.51857085,22.4581586,9.616371929,8.02461738,3.054946377,2.354593888,2.634721346,2.216648393,1.948506415,2.077971061,4.60311612,9.757582979,88.9110801,89.04376716,75.23385996,83.66381207,76.47861214,71.96909198,75.85167315,80.40867348,74.86152081,80.50821408
374,X2017.9,10,0,2017,25.85001129,14.1526485,83.44299065,11.77614564,90.21160197,14.1526485,14.15014685,14.71791345,11.91708983,11.87480915,11.27539065,10.22133831,8.272587581,8.959787657,10.58446341,83.44299065,37.82616822,66.67196262,0.014018692,8.15046729,7.992523364,0.027102804,0,3.761682243,1.041121495,25.85001129,26.91556884,26.07258936,29.29544952,27.64151436,27.0057138,27.77386364,26.24392487,24.5990784,26.51857085,11.77614564,9.616371929,8.02461738,3.054946377,2.354593888,2.634721346,2.216648393,1.948506415,2.077971061,4.60311612,90.21160197,88.9110801,89.04376716,75.23385996,83.66381207,76.47861214,71.96909198,75.85167315,80.40867348,74.86152081
375,X2017.10,11,0,2017,27.37957588,13.36598999,45.38037383,11.17372923,86.18188468,13.36598999,14.1526485,14.15014685,14.71791345,11.91708983,11.87480915,11.27539065,10.22133831,8.272587581,8.959787657,45.38037383,83.44299065,37.82616822,66.67196262,0.014018692,8.15046729,7.992523364,0.027102804,0,3.761682243,27.37957588,25.85001129,26.91556884,26.07258936,29.29544952,27.64151436,27.0057138,27.77386364,26.24392487,24.5990784,11.17372923,11.77614564,9.616371929,8.02461738,3.054946377,2.354593888,2.634721346,2.216648393,1.948506415,2.077971061,86.18188468,90.21160197,88.9110801,89.04376716,75.23385996,83.66381207,76.47861214,71.96909198,75.85167315,80.40867348
376,X2017.11,12,0,2017,27.73942799,14.68216519,24.27850467,12.8212325,84.48054794,14.68216519,13.36598999,14.1526485,14.15014685,14.71791345,11.91708983,11.87480915,11.27539065,10.22133831,8.272587581,24.27850467,45.38037383,83.44299065,37.82616822,66.67196262,0.014018692,8.15046729,7.992523364,0.027102804,0,27.73942799,27.37957588,25.85001129,26.91556884,26.07258936,29.29544952,27.64151436,27.0057138,27.77386364,26.24392487,12.8212325,11.17372923,11.77614564,9.616371929,8.02461738,3.054946377,2.354593888,2.634721346,2.216648393,1.948506415,84.48054794,86.18188468,90.21160197,88.9110801,89.04376716,75.23385996,83.66381207,76.47861214,71.96909198,75.85167315
377,X2017.12,13,0,2017,27.95744778,18.08311858,55.5682243,15.93878214,88.81870014,18.08311858,14.68216519,13.36598999,14.1526485,14.15014685,14.71791345,11.91708983,11.87480915,11.27539065,10.22133831,55.5682243,24.27850467,45.38037383,83.44299065,37.82616822,66.67196262,0.014018692,8.15046729,7.992523364,0.027102804,27.95744778,27.73942799,27.37957588,25.85001129,26.91556884,26.07258936,29.29544952,27.64151436,27.0057138,27.77386364,15.93878214,12.8212325,11.17372923,11.77614564,9.616371929,8.02461738,3.054946377,2.354593888,2.634721346,2.216648393,88.81870014,84.48054794,86.18188468,90.21160197,88.9110801,89.04376716,75.23385996,83.66381207,76.47861214,71.96909198
378,X2017.13,14,0,2017,26.95676591,18.13611093,110.3485981,22.64714127,89.6199227,18.13611093,18.08311858,14.68216519,13.36598999,14.1526485,14.15014685,14.71791345,11.91708983,11.87480915,11.27539065,110.3485981,55.5682243,24.27850467,45.38037383,83.44299065,37.82616822,66.67196262,0.014018692,8.15046729,7.992523364,26.95676591,27.95744778,27.73942799,27.37957588,25.85001129,26.91556884,26.07258936,29.29544952,27.64151436,27.0057138,22.64714127,15.93878214,12.8212325,11.17372923,11.77614564,9.616371929,8.02461738,3.054946377,2.354593888,2.634721346,89.6199227,88.81870014,84.48054794,86.18188468,90.21160197,88.9110801,89.04376716,75.23385996,83.66381207,76.47861214
379,X2017.14,15,0,2017,31.39400419,18.89490072,57.05280374,19.87605837,81.66425997,18.89490072,18.13611093,18.08311858,14.68216519,13.36598999,14.1526485,14.15014685,14.71791345,11.91708983,11.87480915,57.05280374,110.3485981,55.5682243,24.27850467,45.38037383,83.44299065,37.82616822,66.67196262,0.014018692,8.15046729,31.39400419,26.95676591,27.95744778,27.73942799,27.37957588,25.85001129,26.91556884,26.07258936,29.29544952,27.64151436,19.87605837,22.64714127,15.93878214,12.8212325,11.17372923,11.77614564,9.616371929,8.02461738,3.054946377,2.354593888,81.66425997,89.6199227,88.81870014,84.48054794,86.18188468,90.21160197,88.9110801,89.04376716,75.23385996,83.66381207
380,X2017.15,16,0,2017,28.96906928,19.43166545,38.31074766,20.16859892,86.48253384,19.43166545,18.89490072,18.13611093,18.08311858,14.68216519,13.36598999,14.1526485,14.15014685,14.71791345,11.91708983,38.31074766,57.05280374,110.3485981,55.5682243,24.27850467,45.38037383,83.44299065,37.82616822,66.67196262,0.014018692,28.96906928,31.39400419,26.95676591,27.95744778,27.73942799,27.37957588,25.85001129,26.91556884,26.07258936,29.29544952,20.16859892,19.87605837,22.64714127,15.93878214,12.8212325,11.17372923,11.77614564,9.616371929,8.02461738,3.054946377,86.48253384,81.66425997,89.6199227,88.81870014,84.48054794,86.18188468,90.21160197,88.9110801,89.04376716,75.23385996
381,X2017.16,17,0,2017,28.03207807,19.88346618,228.4901869,30.21956614,93.7247414,19.88346618,19.43166545,18.89490072,18.13611093,18.08311858,14.68216519,13.36598999,14.1526485,14.15014685,14.71791345,228.4901869,38.31074766,57.05280374,110.3485981,55.5682243,24.27850467,45.38037383,83.44299065,37.82616822,66.67196262,28.03207807,28.96906928,31.39400419,26.95676591,27.95744778,27.73942799,27.37957588,25.85001129,26.91556884,26.07258936,30.21956614,20.16859892,19.87605837,22.64714127,15.93878214,12.8212325,11.17372923,11.77614564,9.616371929,8.02461738,93.7247414,86.48253384,81.66425997,89.6199227,88.81870014,84.48054794,86.18188468,90.21160197,88.9110801,89.04376716
382,X2017.17,18,0,2017,28.91584438,19.22003141,107.0728972,29.30879787,90.78481298,19.22003141,19.88346618,19.43166545,18.89490072,18.13611093,18.08311858,14.68216519,13.36598999,14.1526485,14.15014685,107.0728972,228.4901869,38.31074766,57.05280374,110.3485981,55.5682243,24.27850467,45.38037383,83.44299065,37.82616822,28.91584438,28.03207807,28.96906928,31.39400419,26.95676591,27.95744778,27.73942799,27.37957588,25.85001129,26.91556884,29.30879787,30.21956614,20.16859892,19.87605837,22.64714127,15.93878214,12.8212325,11.17372923,11.77614564,9.616371929,90.78481298,93.7247414,86.48253384,81.66425997,89.6199227,88.81870014,84.48054794,86.18188468,90.21160197,88.9110801
383,X2017.18,19,0,2017,32.50692677,21.0436764,33.12523364,27.59734245,85.05612696,21.0436764,19.22003141,19.88346618,19.43166545,18.89490072,18.13611093,18.08311858,14.68216519,13.36598999,14.1526485,33.12523364,107.0728972,228.4901869,38.31074766,57.05280374,110.3485981,55.5682243,24.27850467,45.38037383,83.44299065,32.50692677,28.91584438,28.03207807,28.96906928,31.39400419,26.95676591,27.95744778,27.73942799,27.37957588,25.85001129,27.59734245,29.30879787,30.21956614,20.16859892,19.87605837,22.64714127,15.93878214,12.8212325,11.17372923,11.77614564,85.05612696,90.78481298,93.7247414,86.48253384,81.66425997,89.6199227,88.81870014,84.48054794,86.18188468,90.21160197
384,X2017.19,20,0,2017,31.60843689,21.85835871,38.08785047,29.49228315,88.99312166,21.85835871,21.0436764,19.22003141,19.88346618,19.43166545,18.89490072,18.13611093,18.08311858,14.68216519,13.36598999,38.08785047,33.12523364,107.0728972,228.4901869,38.31074766,57.05280374,110.3485981,55.5682243,24.27850467,45.38037383,31.60843689,32.50692677,28.91584438,28.03207807,28.96906928,31.39400419,26.95676591,27.95744778,27.73942799,27.37957588,29.49228315,27.59734245,29.30879787,30.21956614,20.16859892,19.87605837,22.64714127,15.93878214,12.8212325,11.17372923,88.99312166,85.05612696,90.78481298,93.7247414,86.48253384,81.66425997,89.6199227,88.81870014,84.48054794,86.18188468
385,X2017.20,21,0,2017,30.60444795,22.1111248,109.8523364,38.1016191,91.50460485,22.1111248,21.85835871,21.0436764,19.22003141,19.88346618,19.43166545,18.89490072,18.13611093,18.08311858,14.68216519,109.8523364,38.08785047,33.12523364,107.0728972,228.4901869,38.31074766,57.05280374,110.3485981,55.5682243,24.27850467,30.60444795,31.60843689,32.50692677,28.91584438,28.03207807,28.96906928,31.39400419,26.95676591,27.95744778,27.73942799,38.1016191,29.49228315,27.59734245,29.30879787,30.21956614,20.16859892,19.87605837,22.64714127,15.93878214,12.8212325,91.50460485,88.99312166,85.05612696,90.78481298,93.7247414,86.48253384,81.66425997,89.6199227,88.81870014,84.48054794
386,X2017.21,22,0,2017,29.1455662,22.51062582,181.9401869,44.81494478,92.58408211,22.51062582,22.1111248,21.85835871,21.0436764,19.22003141,19.88346618,19.43166545,18.89490072,18.13611093,18.08311858,181.9401869,109.8523364,38.08785047,33.12523364,107.0728972,228.4901869,38.31074766,57.05280374,110.3485981,55.5682243,29.1455662,30.60444795,31.60843689,32.50692677,28.91584438,28.03207807,28.96906928,31.39400419,26.95676591,27.95744778,44.81494478,38.1016191,29.49228315,27.59734245,29.30879787,30.21956614,20.16859892,19.87605837,22.64714127,15.93878214,92.58408211,91.50460485,88.99312166,85.05612696,90.78481298,93.7247414,86.48253384,81.66425997,89.6199227,88.81870014
387,X2017.22,23,0,2017,34.70640201,23.53119897,54.92242991,41.41142595,84.42708157,23.53119897,22.51062582,22.1111248,21.85835871,21.0436764,19.22003141,19.88346618,19.43166545,18.89490072,18.13611093,54.92242991,181.9401869,109.8523364,38.08785047,33.12523364,107.0728972,228.4901869,38.31074766,57.05280374,110.3485981,34.70640201,29.1455662,30.60444795,31.60843689,32.50692677,28.91584438,28.03207807,28.96906928,31.39400419,26.95676591,41.41142595,44.81494478,38.1016191,29.49228315,27.59734245,29.30879787,30.21956614,20.16859892,19.87605837,22.64714127,84.42708157,92.58408211,91.50460485,88.99312166,85.05612696,90.78481298,93.7247414,86.48253384,81.66425997,89.6199227
388,X2017.23,24,0,2017,31.19254961,23.64152012,84.74299065,51.61493947,93.66240613,23.64152012,23.53119897,22.51062582,22.1111248,21.85835871,21.0436764,19.22003141,19.88346618,19.43166545,18.89490072,84.74299065,54.92242991,181.9401869,109.8523364,38.08785047,33.12523364,107.0728972,228.4901869,38.31074766,57.05280374,31.19254961,34.70640201,29.1455662,30.60444795,31.60843689,32.50692677,28.91584438,28.03207807,28.96906928,31.39400419,51.61493947,41.41142595,44.81494478,38.1016191,29.49228315,27.59734245,29.30879787,30.21956614,20.16859892,19.87605837,93.66240613,84.42708157,92.58408211,91.50460485,88.99312166,85.05612696,90.78481298,93.7247414,86.48253384,81.66425997
389,X2017.24,25,0,2017,31.89432479,23.41865142,125.9747664,53.29698177,94.02504163,23.41865142,23.64152012,23.53119897,22.51062582,22.1111248,21.85835871,21.0436764,19.22003141,19.88346618,19.43166545,125.9747664,84.74299065,54.92242991,181.9401869,109.8523364,38.08785047,33.12523364,107.0728972,228.4901869,38.31074766,31.89432479,31.19254961,34.70640201,29.1455662,30.60444795,31.60843689,32.50692677,28.91584438,28.03207807,28.96906928,53.29698177,51.61493947,41.41142595,44.81494478,38.1016191,29.49228315,27.59734245,29.30879787,30.21956614,20.16859892,94.02504163,93.66240613,84.42708157,92.58408211,91.50460485,88.99312166,85.05612696,90.78481298,93.7247414,86.48253384
390,X2017.25,26,0,2017,31.79673571,24.01244366,177.3551402,50.36763152,94.23322415,24.01244366,23.41865142,23.64152012,23.53119897,22.51062582,22.1111248,21.85835871,21.0436764,19.22003141,19.88346618,177.3551402,125.9747664,84.74299065,54.92242991,181.9401869,109.8523364,38.08785047,33.12523364,107.0728972,228.4901869,31.79673571,31.89432479,31.19254961,34.70640201,29.1455662,30.60444795,31.60843689,32.50692677,28.91584438,28.03207807,50.36763152,53.29698177,51.61493947,41.41142595,44.81494478,38.1016191,29.49228315,27.59734245,29.30879787,30.21956614,94.23322415,94.02504163,93.66240613,84.42708157,92.58408211,91.50460485,88.99312166,85.05612696,90.78481298,93.7247414
